249,297,387,290,245,150,390,152
247,299,385,292,243,152,388,153
244,301,384,293,241,153,387,154
242,303,383,295,238,154,385,155
240,305,381,297,236,155,383,156
237,308,380,299,233,156,382,158
235,310,378,301,231,157,380,159
232,312,377,302,228,158,379,160
230,314,375,304,225,160,377,161
227,316,374,306,223,161,375,162
225,319,373,308,220,162,374,163
222,321,371,310,218,163,372,164
220,323,370,312,215,164,370,165
217,326,368,314,212,166,369,166
215,328,367,316,209,167,367,168
212,330,365,318,206,168,365,169
209,333,364,320,204,169,364,170
206,335,362,322,201,170,362,171
204,338,361,324,198,172,360,172
201,341,359,326,195,173,358,173
198,343,358,328,192,174,357,175
195,346,356,330,189,176,355,176
192,348,354,333,186,177,353,177
189,351,353,335,183,178,351,178
186,354,351,337,179,180,349,179
183,357,350,339,176,181,348,181
180,360,348,342,173,182,346,182
176,363,346,344,170,184,344,183
173,366,345,346,166,185,342,184
170,369,343,349,163,186,340,186
