247,297,391,295,248,152,390,154
245,298,390,297,247,153,389,155
243,299,389,299,245,153,388,156
241,301,388,300,243,154,387,156
239,302,387,302,241,154,386,157
237,304,386,303,239,155,385,158
235,305,384,305,238,155,384,159
233,307,383,307,236,156,383,159
230,308,382,308,234,157,382,160
228,310,381,310,232,157,381,161
226,311,380,312,230,158,380,162
224,313,378,313,228,158,379,163
221,315,377,315,226,159,378,163
219,316,376,317,224,159,377,164
216,318,375,318,222,160,376,165
214,319,373,320,220,160,375,166
212,321,372,322,218,161,373,166
209,323,371,324,216,161,372,167
206,324,370,326,214,162,371,168
204,326,368,327,211,162,370,169
201,328,367,329,209,163,369,170
199,330,365,331,207,163,368,170
196,331,364,333,205,164,367,171
193,333,363,335,203,164,365,172
190,335,361,337,200,165,364,173
188,337,360,339,198,166,363,174
185,339,358,341,196,166,362,175
182,341,357,343,193,167,360,175
179,342,355,345,191,167,359,176
176,344,354,347,188,168,358,177
