247,297,391,295,248,152,390,154
247,299,392,298,248,154,391,156
246,301,392,300,248,155,391,157
246,304,392,303,247,157,391,159
245,306,393,306,247,158,392,161
245,309,393,308,247,160,392,162
244,312,394,311,246,162,393,164
243,314,394,313,246,163,393,166
243,317,395,316,246,165,394,168
242,319,395,319,245,166,394,169
242,322,396,321,245,168,395,171
241,325,396,324,245,170,395,173
240,327,397,327,244,171,395,175
240,330,397,330,244,173,396,176
239,333,397,333,244,175,396,178
238,336,398,336,243,176,397,180
238,339,399,339,243,178,397,182
237,342,399,342,242,180,398,184
236,345,400,345,242,181,398,186
236,348,400,348,241,183,399,188
235,351,401,351,241,185,400,189
234,354,401,354,241,187,400,191
234,357,402,357,240,189,401,193
233,360,402,360,240,190,401,195
232,363,403,363,239,192,402,197
231,367,404,367,239,194,402,199
230,370,404,370,238,196,403,201
230,373,405,373,238,198,403,203
229,377,405,377,237,200,404,205
228,380,406,380,237,201,405,207
