249,297,387,290,245,150,390,152
248,297,387,290,245,149,390,151
248,297,387,290,245,148,391,151
247,297,388,290,245,147,392,150
247,296,388,290,245,146,392,149
246,296,388,290,245,144,393,148
246,296,389,290,244,143,394,147
245,296,389,290,244,142,395,147
245,295,390,290,244,141,395,146
245,295,390,290,244,139,396,145
244,295,390,290,244,138,397,144
243,295,391,290,244,137,398,143
243,294,391,290,243,135,399,142
242,294,392,290,243,134,399,141
242,294,392,290,243,132,400,141
241,294,392,290,243,131,401,140
241,293,393,290,243,130,402,139
240,293,393,290,243,128,403,138
240,293,394,290,242,127,404,137
239,293,394,290,242,125,404,136
239,292,395,290,242,124,405,135
238,292,395,290,242,122,406,134
238,292,396,290,242,120,407,133
237,291,396,291,242,119,408,132
237,291,397,291,242,117,409,131
236,291,397,291,241,116,410,130
236,291,398,291,241,114,411,129
235,290,398,291,241,112,412,128
234,290,399,291,241,111,413,127
234,290,399,291,241,109,414,126
