248,297,389,293,247,151,389,154
247,298,389,294,246,150,389,154
246,299,389,294,246,150,390,153
245,299,389,295,245,150,390,153
245,300,389,296,244,149,390,153
244,301,390,296,243,149,390,153
243,302,390,297,242,149,390,152
242,302,390,297,242,149,390,152
242,303,390,298,241,148,390,152
241,304,391,299,240,148,391,151
240,305,391,299,239,148,391,151
239,306,391,300,238,147,391,151
238,306,391,301,237,147,391,151
238,307,391,301,236,147,391,150
237,308,392,302,236,147,391,150
236,309,392,303,235,146,392,150
235,310,392,304,234,146,392,149
234,311,392,304,233,146,392,149
233,311,393,305,232,145,392,149
233,312,393,306,231,145,392,148
232,313,393,306,230,145,393,148
231,314,393,307,229,144,393,148
230,315,394,308,228,144,393,147
229,316,394,309,227,144,393,147
228,317,394,310,226,143,394,147
227,318,394,310,225,143,394,146
226,319,395,311,224,143,394,146
225,320,395,312,223,142,394,146
224,321,395,313,222,142,394,145
223,322,396,314,221,141,395,145
