248,297,389,293,247,151,389,154
247,298,389,294,247,150,390,154
247,299,390,295,247,150,391,154
247,300,391,295,246,150,391,153
247,300,391,296,246,150,392,153
247,301,392,297,246,150,393,153
246,302,393,297,246,150,393,153
246,303,393,298,245,149,394,153
246,303,394,299,245,149,395,152
246,304,395,299,245,149,395,152
246,305,395,300,244,149,396,152
245,306,396,301,244,149,397,152
245,307,397,302,244,149,398,152
245,307,397,302,244,149,398,151
245,308,398,303,243,148,399,151
244,309,399,304,243,148,400,151
244,310,400,305,243,148,401,151
244,311,400,306,242,148,401,151
244,312,401,306,242,148,402,150
243,313,402,307,242,148,403,150
243,314,403,308,241,148,404,150
243,315,403,309,241,147,404,150
242,316,404,310,240,147,405,150
242,317,405,311,240,147,406,150
242,318,406,312,240,147,407,149
241,319,406,313,239,147,408,149
241,320,407,314,239,147,409,149
241,321,408,315,238,147,409,149
241,322,409,316,238,146,410,149
240,323,410,317,238,146,411,148
