249,297,387,290,245,150,390,152
248,298,387,291,245,150,390,152
247,299,387,291,244,150,390,152
246,300,387,292,243,150,390,152
246,300,387,293,242,150,390,152
245,301,387,293,241,149,390,152
244,302,387,294,241,149,390,152
243,303,387,295,240,149,391,151
242,304,387,296,239,149,391,151
241,304,387,297,238,148,391,151
240,305,387,297,237,148,391,151
239,306,388,298,236,148,391,151
238,307,388,299,235,148,391,151
237,308,388,300,234,147,391,151
236,309,388,300,233,147,392,150
236,310,388,301,232,147,392,150
235,310,388,302,232,146,392,150
234,311,388,303,231,146,392,150
233,312,388,304,230,146,392,150
232,313,388,305,229,145,392,150
230,314,388,306,228,145,393,149
229,315,388,306,227,145,393,149
228,316,389,307,226,144,393,149
227,317,389,308,224,144,393,149
226,318,389,309,223,144,393,149
225,319,389,310,222,143,394,148
224,320,389,311,221,143,394,148
223,321,389,312,220,143,394,148
222,322,389,313,219,142,394,148
221,323,390,314,218,142,394,148
