248,297,389,293,247,151,389,154
248,298,390,293,247,150,390,153
248,298,391,293,247,149,391,152
248,298,392,293,247,149,392,152
249,299,393,294,247,148,393,151
249,299,394,294,247,147,394,150
249,299,395,294,247,147,395,149
249,300,396,294,247,146,396,149
250,300,398,294,248,145,397,148
250,300,399,294,248,145,398,147
250,301,400,294,248,144,399,146
251,301,401,294,248,143,400,145
251,301,402,294,248,143,401,144
251,302,404,294,248,142,402,144
252,302,405,294,248,141,403,143
252,302,406,295,248,141,404,142
252,303,407,295,248,140,405,141
253,303,409,295,248,139,406,140
253,304,410,295,248,138,407,139
253,304,411,295,248,138,409,138
254,304,413,295,248,137,410,137
254,305,414,295,248,136,411,136
254,305,415,295,249,135,412,135
255,306,417,295,249,134,413,134
255,306,418,295,249,134,414,133
255,306,420,296,249,133,416,132
256,307,421,296,249,132,417,131
256,307,423,296,249,131,418,130
257,308,424,296,249,130,419,129
257,308,426,296,249,129,421,128
