251,293,392,297,251,154,393,151
251,294,393,298,251,154,394,150
251,294,394,298,251,153,395,150
251,295,395,299,250,153,395,149
251,295,396,300,250,153,396,149
251,296,397,300,250,152,397,148
251,296,398,301,250,152,398,148
251,297,398,301,250,152,398,147
251,298,399,302,250,151,399,147
251,298,400,302,249,151,400,146
251,299,401,303,249,151,401,146
251,299,402,304,249,150,402,145
250,300,403,304,249,150,403,145
250,301,404,305,249,150,403,144
250,301,405,306,249,149,404,144
250,302,406,306,248,149,405,143
250,302,407,307,248,149,406,143
250,303,408,308,248,148,407,142
250,304,409,308,248,148,408,142
250,304,410,309,247,148,409,141
250,305,411,310,247,147,410,140
249,306,412,310,247,147,411,140
249,306,413,311,247,147,412,139
249,307,414,312,247,146,413,139
249,308,415,313,246,146,413,138
249,308,416,314,246,145,414,137
249,309,417,314,246,145,415,137
249,310,418,315,245,145,416,136
248,311,419,316,245,144,417,136
248,311,420,317,245,144,419,135
