248,297,389,293,247,151,389,154
247,298,389,294,247,150,390,154
246,299,389,295,246,150,390,154
246,300,389,296,246,150,391,154
245,300,390,297,245,150,391,154
245,301,390,298,245,150,391,154
244,302,390,298,245,149,392,154
243,303,391,299,244,149,392,154
243,304,391,300,244,149,393,154
242,305,391,301,243,149,393,154
241,305,391,302,243,149,394,154
241,306,392,303,242,148,394,155
240,307,392,304,242,148,395,155
240,308,392,305,242,148,395,155
239,309,393,306,241,148,396,155
238,310,393,307,241,147,397,155
238,311,393,308,240,147,397,155
237,312,394,309,240,147,398,155
236,313,394,310,239,147,398,155
236,314,394,311,239,147,399,155
235,315,395,312,238,146,399,155
234,316,395,313,238,146,400,155
233,317,395,314,237,146,401,155
233,318,396,315,237,146,401,155
232,319,396,316,237,145,402,156
231,320,397,317,236,145,403,156
231,321,397,319,236,145,403,156
230,322,397,320,235,145,404,156
229,323,398,321,235,144,405,156
228,325,398,322,234,144,405,156
