251,293,392,297,251,154,393,151
250,293,392,297,249,152,392,149
248,292,391,296,247,151,391,147
246,291,390,295,245,149,390,145
244,291,389,294,243,148,389,144
242,290,388,293,241,146,388,142
241,289,387,292,239,145,387,140
239,289,386,291,237,143,385,138
237,288,385,291,235,141,384,137
235,288,384,290,233,140,383,135
233,287,383,289,231,138,382,133
231,286,382,288,228,136,381,131
229,286,381,287,226,135,380,129
227,285,380,286,224,133,379,127
225,284,379,285,222,131,377,126
223,284,378,284,220,129,376,124
221,283,377,283,217,128,375,122
219,282,376,282,215,126,374,120
217,282,375,282,213,124,373,118
215,281,374,281,210,122,372,116
213,280,373,280,208,120,370,114
211,279,372,279,205,118,369,111
209,279,370,278,203,116,368,109
206,278,369,277,200,114,367,107
204,277,368,276,198,112,365,105
202,277,367,275,195,110,364,103
200,276,366,274,193,108,363,101
197,275,365,273,190,106,361,98
195,275,364,272,187,104,360,96
193,274,363,271,185,102,359,94
