247,297,391,295,248,152,390,154
247,297,392,296,249,151,391,154
247,297,393,296,249,151,393,153
247,297,394,297,250,150,394,153
247,297,395,297,250,149,395,152
247,297,396,298,251,148,397,152
247,297,396,298,251,147,398,151
247,297,397,299,251,146,399,151
247,297,398,299,252,145,401,151
247,297,399,300,252,144,402,150
247,297,400,300,253,143,404,150
247,297,401,301,253,142,405,149
247,297,402,301,254,141,406,149
247,297,403,302,254,140,408,148
247,297,404,303,255,139,409,148
247,297,405,303,255,138,411,148
247,297,406,304,256,137,413,147
247,297,407,304,256,136,414,147
247,297,408,305,257,135,416,146
247,297,409,306,257,134,417,146
247,298,410,306,258,133,419,145
247,298,411,307,258,132,421,145
247,298,412,307,259,131,422,145
247,298,413,308,259,130,424,144
247,298,414,309,260,129,426,144
247,298,415,310,261,128,427,143
247,298,417,310,261,127,429,143
247,298,418,311,262,126,431,142
247,299,419,312,262,125,433,142
247,299,420,313,263,124,435,141
