248,297,389,293,247,151,389,154
247,298,389,294,246,150,389,154
246,299,389,294,245,150,389,154
245,300,389,295,244,150,388,153
244,301,389,296,243,150,388,153
243,302,389,296,241,150,388,153
242,303,388,297,240,150,387,153
241,304,388,298,239,150,387,153
240,305,388,298,238,150,387,153
239,306,388,299,237,150,387,152
238,307,388,300,236,150,386,152
237,308,388,300,234,150,386,152
236,309,388,301,233,150,386,152
235,311,388,302,232,149,386,152
234,312,389,302,231,149,385,152
233,313,389,303,229,149,385,151
232,314,389,304,228,149,385,151
231,315,389,304,227,149,384,151
230,316,389,305,226,149,384,151
229,317,389,306,224,149,384,150
228,319,389,306,223,149,384,150
227,320,389,307,222,148,384,150
226,321,389,308,220,148,383,150
225,322,389,309,219,148,383,150
224,324,389,309,218,148,383,149
223,325,389,310,216,148,383,149
222,326,389,311,215,148,382,149
220,327,390,312,214,147,382,148
219,329,390,312,212,147,382,148
218,330,390,313,211,147,382,148
