249,297,387,290,245,150,390,152
248,297,387,290,245,150,390,152
248,298,387,290,244,149,391,151
247,298,388,290,244,148,391,150
247,298,388,291,243,148,391,150
246,298,389,291,243,147,392,149
246,298,389,291,242,146,392,148
245,299,389,291,242,145,393,147
245,299,390,291,241,144,393,147
244,299,390,292,241,144,394,146
244,299,391,292,240,143,394,145
243,299,391,292,239,142,394,144
243,300,391,292,239,141,395,144
242,300,392,292,238,140,395,143
241,300,392,293,237,140,396,142
241,300,393,293,237,139,396,141
240,300,393,293,236,138,397,140
240,301,393,293,235,137,397,140
239,301,394,294,235,136,397,139
238,301,394,294,234,135,398,138
238,301,395,294,233,134,398,137
237,302,395,294,233,133,399,136
236,302,396,295,232,132,399,135
236,302,396,295,231,131,400,134
235,302,396,295,230,130,400,133
234,302,397,295,229,129,401,133
233,303,397,295,229,128,401,132
233,303,398,296,228,127,402,131
232,303,398,296,227,126,402,130
231,303,399,296,226,125,403,129
