249,295,393,297,250,154,392,152
248,297,393,298,249,155,392,153
248,299,394,299,249,155,392,153
248,300,394,300,248,156,392,154
247,302,395,302,247,157,392,154
247,304,395,303,247,158,392,154
246,305,396,304,246,158,392,155
246,307,397,305,245,159,392,155
246,309,397,307,244,160,393,156
245,311,398,308,244,161,393,156
245,312,399,309,243,161,393,157
244,314,399,311,242,162,393,157
244,316,400,312,242,163,393,158
244,318,401,313,241,164,394,158
243,320,401,315,240,164,394,159
243,321,402,316,240,165,394,159
243,323,403,317,239,166,394,159
242,325,404,319,238,167,394,160
242,327,404,320,238,167,395,160
242,329,405,322,237,168,395,161
241,331,406,323,236,169,395,161
241,333,407,325,236,170,396,162
241,335,408,326,235,171,396,162
240,337,409,328,234,172,396,163
240,339,409,329,234,172,397,163
240,341,410,331,233,173,397,164
239,344,411,332,232,174,397,164
239,346,412,334,232,175,398,165
239,348,413,335,231,176,398,165
239,350,414,337,230,177,398,165
