247,297,391,295,248,152,390,154
246,296,391,295,247,151,390,153
245,296,391,294,246,150,389,151
244,296,390,294,244,149,389,150
243,296,390,293,243,148,388,149
242,295,390,293,241,147,388,147
241,295,390,292,240,146,387,146
240,295,389,292,238,145,386,144
239,295,389,291,237,144,386,143
237,295,389,291,235,143,385,141
236,294,388,290,234,141,385,140
235,294,388,289,232,140,384,138
234,294,388,289,230,139,383,137
233,294,388,288,229,138,383,136
231,294,387,288,227,137,382,134
230,294,387,287,225,136,382,132
229,293,386,287,224,135,381,131
228,293,386,286,222,134,380,129
226,293,386,286,220,132,380,128
225,293,385,285,218,131,379,126
224,293,385,285,216,130,378,125
222,293,385,284,215,129,377,123
221,293,384,284,213,128,377,122
219,292,384,283,211,126,376,120
218,292,383,283,209,125,375,118
217,292,383,282,207,124,374,117
215,292,383,281,205,123,374,115
214,292,382,281,203,122,373,113
212,292,382,280,201,120,372,112
211,292,381,280,199,119,371,110
