249,297,387,290,245,150,390,152
247,298,386,290,244,150,389,152
245,299,385,291,242,150,388,152
244,300,384,292,240,150,386,152
242,301,383,292,237,150,385,152
240,302,382,293,235,150,384,151
238,303,382,294,233,150,383,151
237,304,381,294,231,150,382,151
235,305,380,295,229,150,381,151
233,306,379,296,227,150,380,151
231,307,378,296,225,150,379,151
229,308,377,297,223,150,377,150
227,309,376,298,220,150,376,150
225,310,375,298,218,150,375,150
223,311,374,299,216,150,374,150
221,312,373,300,213,150,373,150
219,313,373,300,211,150,371,150
217,314,372,301,209,150,370,149
215,315,371,302,206,150,369,149
213,317,370,303,204,150,368,149
211,318,369,303,201,150,367,149
209,319,368,304,199,150,365,149
207,320,367,305,196,150,364,148
204,321,366,306,194,150,363,148
202,323,365,306,191,150,361,148
200,324,364,307,188,150,360,148
198,325,363,308,186,150,359,148
195,326,362,309,183,150,357,147
193,328,361,310,180,150,356,147
191,329,359,311,177,150,355,147
