248,297,389,293,247,151,389,154
246,297,388,293,246,149,389,153
245,297,388,293,245,148,389,152
244,297,388,293,244,147,389,151
243,296,388,292,243,146,388,150
242,296,387,292,241,144,388,149
241,296,387,292,240,143,388,147
239,295,387,292,239,142,388,146
238,295,387,291,238,141,388,145
237,295,386,291,237,139,388,144
236,295,386,291,235,138,387,143
234,294,386,291,234,137,387,142
233,294,385,290,233,135,387,140
232,294,385,290,232,134,387,139
231,294,385,290,230,133,387,138
229,293,385,290,229,131,386,137
228,293,384,289,228,130,386,136
227,293,384,289,226,128,386,134
225,292,384,289,225,127,386,133
224,292,383,289,223,125,386,132
222,292,383,288,222,124,385,130
221,292,383,288,221,122,385,129
219,291,382,288,219,121,385,128
218,291,382,288,218,119,385,126
216,291,382,287,216,118,384,125
215,290,381,287,215,116,384,124
213,290,381,287,213,115,384,122
212,290,381,286,211,113,384,121
210,289,380,286,210,111,384,119
209,289,380,286,208,110,383,118
