249,295,393,297,250,154,392,152
248,297,393,298,249,154,392,153
247,298,393,300,249,155,392,154
246,299,393,301,248,155,392,154
245,300,393,303,248,155,393,155
244,301,393,304,248,156,393,156
243,302,393,306,247,156,393,156
242,303,393,308,247,156,394,157
241,305,393,309,246,156,394,157
240,306,393,311,245,157,394,158
238,307,392,313,245,157,394,159
237,308,392,314,244,157,395,159
236,309,392,316,244,158,395,160
235,311,392,318,243,158,395,161
234,312,392,319,243,158,395,161
233,313,392,321,242,158,396,162
231,314,392,323,242,159,396,163
230,315,392,325,241,159,396,163
229,317,392,326,240,159,397,164
228,318,392,328,240,159,397,164
226,319,392,330,239,160,397,165
225,320,392,332,238,160,397,166
224,322,391,334,238,160,398,166
222,323,391,335,237,160,398,167
221,324,391,337,236,160,398,168
219,325,391,339,236,161,398,168
218,327,391,341,235,161,399,169
216,328,391,343,234,161,399,169
215,329,391,345,234,161,399,170
213,331,390,347,233,161,400,171
