249,295,393,297,250,154,392,152
247,294,392,295,248,151,391,150
245,292,391,293,247,148,391,147
244,290,390,292,246,146,390,145
242,288,389,290,244,143,390,142
240,286,388,289,243,140,389,140
239,284,387,287,241,137,389,137
237,282,386,285,240,134,388,135
235,280,385,284,238,131,388,132
233,278,384,282,236,128,387,130
232,276,383,280,235,125,387,127
230,274,382,279,233,122,386,124
228,271,381,277,232,119,386,121
226,269,380,275,230,116,385,119
224,267,379,273,228,113,385,116
222,265,378,272,227,109,384,113
220,263,377,270,225,106,384,110
219,261,376,268,223,103,383,107
217,259,375,266,221,99,383,104
215,257,374,265,220,96,382,101
213,254,373,263,218,92,382,98
211,252,372,261,216,89,381,95
209,250,371,259,214,85,381,92
207,248,369,257,212,82,380,89
205,245,368,256,210,78,380,86
203,243,367,254,209,74,379,83
200,241,366,252,207,71,379,79
198,238,365,250,205,67,378,76
196,236,364,248,203,63,378,73
194,234,363,246,200,59,377,69
