249,295,393,297,250,154,392,152
248,296,393,298,249,154,392,153
246,297,392,299,248,154,392,153
245,298,392,300,248,154,392,153
244,299,392,301,247,154,392,154
243,300,392,303,246,154,392,154
242,301,392,304,245,154,392,154
240,302,391,305,244,154,392,155
239,303,391,306,244,154,392,155
238,304,391,308,243,154,392,155
237,305,391,309,242,154,392,156
235,306,391,310,241,153,392,156
234,307,390,311,240,153,392,156
233,308,390,313,239,153,393,157
231,309,390,314,239,153,393,157
230,310,390,315,238,153,393,157
229,311,390,317,237,153,393,158
227,312,390,318,236,153,393,158
226,313,390,319,235,153,393,158
225,314,389,321,234,152,393,158
223,315,389,322,233,152,393,159
222,316,389,323,233,152,394,159
220,317,389,325,232,152,394,159
219,318,389,326,231,152,394,160
217,319,389,328,230,152,394,160
216,320,389,329,229,151,394,160
214,321,388,331,228,151,394,161
213,322,388,332,227,151,395,161
211,324,388,334,226,151,395,161
209,325,388,335,225,150,395,161
