249,295,393,297,250,154,392,152
249,294,394,296,251,152,393,151
250,293,396,295,252,150,395,149
251,292,397,294,253,148,397,147
252,290,399,293,254,146,400,145
252,289,400,293,255,144,402,144
253,288,402,292,256,141,404,142
254,287,403,291,257,139,406,140
255,285,405,290,258,137,408,139
255,284,406,290,259,135,410,137
256,283,408,289,261,133,412,135
257,281,409,288,262,131,415,133
258,280,411,287,263,128,417,132
258,279,413,287,264,126,419,130
259,278,414,286,265,124,422,128
260,276,416,285,267,122,424,126
261,275,418,284,268,119,427,124
262,274,420,284,269,117,429,122
263,272,421,283,270,115,432,121
263,271,423,282,272,112,434,119
264,270,425,281,273,110,437,117
265,269,427,281,274,107,440,115
266,267,429,280,276,105,442,113
267,266,431,279,277,103,445,111
268,265,433,279,278,100,448,109
269,264,435,278,280,98,451,107
270,262,437,277,281,95,454,105
271,261,439,277,283,93,457,103
272,260,441,276,284,90,460,101
273,258,443,275,286,87,463,99
