249,295,393,297,250,154,392,152
249,296,393,297,250,153,392,152
248,296,394,297,250,153,393,151
248,296,395,297,249,152,394,150
248,296,396,298,249,151,394,149
248,297,396,298,249,151,395,149
248,297,397,298,249,150,396,148
247,297,398,298,249,149,397,147
247,297,399,298,248,149,397,146
247,297,400,299,248,148,398,145
247,298,400,299,248,147,399,145
247,298,401,299,248,147,400,144
246,298,402,300,247,146,400,143
246,298,403,300,247,145,401,142
246,299,404,300,247,144,402,141
246,299,404,300,247,144,403,140
245,299,405,301,246,143,403,140
245,299,406,301,246,142,404,139
245,300,407,301,246,141,405,138
245,300,408,302,246,141,406,137
244,300,409,302,245,140,407,136
244,300,410,302,245,139,408,135
244,301,410,302,245,138,408,134
243,301,411,303,244,137,409,133
243,301,412,303,244,137,410,132
243,301,413,303,244,136,411,131
242,302,414,304,243,135,412,130
242,302,415,304,243,134,413,129
242,302,416,304,243,133,414,128
241,303,417,305,242,132,415,127
